"","name","alcohol_impaired_driving_deaths","high_school_graduation","unemployment","median_household_income","children_in_single_parent_households","social_associations","drug_overdose_deaths","disconnected_youth","homicides","suicides","population","population_density","below_18_years_of_age","65_and_older","non_hispanic_black","american_indian_or_alaska_native","hispanic","female"
"2008","Golden Valley County","0.25","","0.016374269","64823","0.3392857143","16.949152542","","","","",1744,1.74245779757087,"0.1926605505","0.2895642202","0.0068807339","0.0154816514","0.0493119266","0.494266055"
"2009","Grand Forks County","0.25","0.8678129952","0.0188694246","64914","0.1787205834","10.728285537","11.812679257","0.0564275037","3.4329494488","15.265430232",72413,50.4189674604436,"0.2078079903","0.1438277657","0.0403104415","0.0306022399","0.0508196042","0.4833938657"
"2010","Grant County","1","","0.0196560197","43988","0.1789883268","0","","","","",2243,1.35182940013964,"0.2019616585","0.3201069996","0.0013374944","0.0191707535","0.0182790905","0.5037895675"
"2011","Griggs County","","","0.0215897939","59332","0.1576763485","48.224462955","","","","",2252,3.1777156074689,"0.2020426288","0.311722913","0.0048845471","0.0079928952","0.0111012433","0.4995559503"
"2012","Hettinger County","0","","0.0171184023","66192","0.127388535","12.345679012","","","","",2406,2.12499285494187,"0.2443890274","0.2285951787","0.008312552","0.0332502078","0.0187032419","0.5074812968"
"2013","Kidder County","0","","0.0393046107","56951","0.0485611511","16.884761503","","","","",2393,1.77119953735807,"0.2218972002","0.2691182616","0.0037609695","0.014208107","0.0530714584","0.4759715838"
"2014","LaMoure County","0.1666666667","","0.0185009488","77744","0.119266055","19.675356616","","","","",4098,3.57590031713712,"0.2127867252","0.2740361152","0.0031722792","0.0082967301","0.023670083","0.4877989263"
"2015","Logan County","1","","0.0217640321","60695","0.1029411765","0","","","","",1855,1.86883163518183,"0.2312668464","0.2700808625","0.0026954178","0.009703504","0.0264150943","0.4932614555"
"2016","McHenry County","0.4444444444","","0.032288699","65378","0.0945194599","13.3358735","","","","",5189,2.76902887589971,"0.2366544614","0.219310079","0.0067450376","0.0119483523","0.0262092889","0.4761996531"
"2017","McIntosh County","0.5","","0.0214552239","57614","0.0737527115","23.875845603","","","","",2475,2.53959957350648,"0.2060606061","0.2973737374","0.0092929293","0.0109090909","0.0319191919","0.503030303"
"2018","McKenzie County","0.3243243243","0.7385273973","0.0189480562","84206","0.1020726543","11.578261813","31.75683339","","","28.069719423",13908,5.03888684836422,"0.3227638769","0.1020995111","0.0174719586","0.0902358355","0.1192119643","0.4690825424"
"2019","McLean County","0.5","","0.030529595","79935","0.1684604586","18.374846876","","","","17.268519876",9824,4.65535221944391,"0.2181392508","0.2603827362","0.0046824104","0.0769543974","0.0293159609","0.4856473941"
"2020","Mercer County","0.8","","0.0327282728","90092","0.1702574882","24.029796948","","","","35.659629329",8333,7.99113256026852,"0.2302892116","0.227649106","0.0058802352","0.0284411376","0.0261610464","0.4893795752"
"2021","Morton County","0.2727272727","0.8414958449","0.0246519722","75133","0.1127033308","12.793430722","12.438068783","","","18.621538336",33710,17.5036169942583,"0.2350934441","0.1731237022","0.016226639","0.0447345001","0.0461880748","0.4929991101"
"2022","Mountrail County","0.4615384615","0.7447154472","0.015382225","74094","0.2760893446","13.575605681","","","","",9290,5.08995624404054,"0.2889128095","0.1353067815","0.015285253","0.3062432723","0.0937567277","0.4754574812"
"2023","Nelson County","1","","0.029431896","59947","0.0916398714","22.920759659","","","","",2995,3.0504727786369,"0.2020033389","0.2741235392","0.0080133556","0.0273789649","0.0410684474","0.4821368948"
"2024","Oliver County","0.75","","0.0326209224","79521","0.1553191489","16.017084891","","","","",1856,2.5691999576686,"0.2392241379","0.2559267241","0.0048491379","0.0301724138","0.0167025862","0.4709051724"
"2025","Pembina County","0.4","","0.0337319841","69141","0.1147201106","26.599674893","","","","",6763,6.04630000350172,"0.213366849","0.2571344078","0.0076888955","0.0263196806","0.0403667012","0.4676918527"
"2026","Pierce County","0.5","","0.0258103241","59007","0.2159090909","12.6486213","","","","",3942,3.87121617675595,"0.231861999","0.2394723491","0.0071029934","0.0499746322","0.0197869102","0.49543379"
"2027","Ramsey County","0.2857142857","0.825","0.022543149","71307","0.1649964209","11.234013135","","","","19.417754057",11515,9.71429088536543,"0.2383847156","0.2125054277","0.0085974815","0.1139383413","0.0343899262","0.4887537994"
"2028","Ransom County","0.3333333333","","0.0171577769","76130","0.1132686084","28.193832599","","","","",5640,6.53934083095046,"0.2207446809","0.2223404255","0.0090425532","0.0095744681","0.0434397163","0.4765957447"
"2029","Renville County","0","","0.0196078431","71271","0.1293260474","17.652250662","","","","",2220,2.53065421826455,"0.2189189189","0.2099099099","0.004954955","0.0117117117","0.0279279279","0.4743243243"
"2030","Richland County","0.3529411765","0.8795751634","0.01910684","74253","0.1927242433","18.719806763","","","","12.610128398",16580,11.5485814900708,"0.216344994","0.2034981906","0.0117008444","0.0319059107","0.0369119421","0.4846200241"
"2031","Rolette County","0.5714285714","0.7400641026","0.0664423886","50598","0.396852717","5.8100929615","","0.2636363636","10.149296146","27.864588041",11933,13.2142288042281,"0.3319366463","0.130478505","0.0051956759","0.7772563479","0.0244699573","0.5028911422"
"2032","Sargent County","0.5","","0.0171895144","75325","0.2629582807","20.893183599","","","","",3795,4.42058670602334,"0.2110671937","0.2329380764","0.0229249012","0.0147562582","0.0353096179","0.4600790514"
"2033","Sheridan County","0","","0.0256797583","56922","0.1568627451","39.432176656","","","","",1295,1.33199506628761,"0.1907335907","0.355984556","0.0007722008","0.0216216216","0.0193050193","0.4895752896"
"2034","Sioux County","0.375","","0.025974026","43721","0.5772825306","0","82.365538259","0.271641791","","",3711,3.39197910210955,"0.3554298033","0.0838049043","0.0067367286","0.8108326597","0.0592832121","0.5063325249"
"2035","Slope County","0.6666666667","","0.0263929619","69249","0.0538922156","0","","","","",672,0.552966105833776,"0.1994047619","0.2901785714","0.0104166667","0.0491071429","0.0446428571","0.4732142857"
"2036","Stark County","0.4090909091","0.8767540984","0.0189345846","86963","0.116545961","11.19651395","18.625442354","","","19.230958388",32803,24.5731360188372,"0.2740907844","0.1433100631","0.0279242752","0.020242051","0.0661829711","0.4815108374"
"2037","Steele County","0","","0.0199789695","81081","0.0544041451","0","","","","",1788,2.51073223043122,"0.2253914989","0.2617449664","0.0039149888","0.0134228188","0.0274049217","0.4681208054"
"2038","Stutsman County","0.2857142857","0.8680555556","0.0204349456","65633","0.2098623853","12.0504264","","","","18.062183123",21487,9.67053727121097,"0.201610276","0.205426537","0.0195001629","0.0208963559","0.0325778378","0.4856890213"
"2039","Towner County","0","","0.0239361702","70656","0.1008064516","18.691588785","","","","",2064,2.0134371572867,"0.2189922481","0.2751937984","0.0033914729","0.0542635659","0.0363372093","0.4777131783"
"2040","Traill County","0.25","","0.0199468085","79065","0.1149103139","26.24015994","","","","",7958,9.23340125418021,"0.231590852","0.2069615481","0.0103040965","0.015330485","0.0417190249","0.4845438552"
"2041","Walsh County","0.3","0.8547297297","0.0314393939","67249","0.1266139109","16.238418187","","","","19.414952236",10438,8.14446358948472,"0.2308871431","0.2251389155","0.0066104618","0.0238551447","0.1261735965","0.4820846906"
"2042","Ward County","0.2258064516","0.8620684292","0.0225617284","72091","0.1629634102","12.306177701","24.369084405","","3.3102101363","18.945130655",68870,34.2121383317141,"0.2390881371","0.1427762451","0.0443298969","0.0280964135","0.0703063743","0.477900392"
"2043","Wells County","0","","0.031152648","66294","0.1832402235","33.290653009","","","","",3930,3.09319051011629,"0.2096692112","0.2834605598","0.0045801527","0.0089058524","0.0170483461","0.4959287532"
"2044","Williams County","0.5428571429","0.7845012788","0.0225395811","84145","0.1880534815","11.693171188","17.425701167","","","27.441496414",38109,18.3427990704079,"0.2987745677","0.1057755386","0.0469705319","0.0441103151","0.09929413","0.4676060773"
"2045","Adams County","0.3103448276","0.8994339623","0.0537408759","49068","0.2402132521","7.9878004502","55.575020237","","","25.003711933",27420,46.9623563575868,"0.2405178702","0.1872355945","0.0055069292","0.0058716265","0.0117797228","0.4999270605"
"2046","Allen County","0.2985074627","0.8170551601","0.0422269807","60384","0.3011568447","15.638831514","26.47050173","0.0807809421","7.2219313389","16.848368756",101115,251.189157658048,"0.2333184987","0.1899025862","0.1186273055","0.0033427286","0.0373633981","0.4989961925"
"2047","Ashland County","0.3571428571","0.8961956522","0.0384689363","62037","0.1464224872","18.732318985","25.131626896","","","12.328188131",52181,123.363478873053,"0.2214790824","0.2047488549","0.0089687817","0.0031620705","0.0187232901","0.5035740979"
"2048","Ashtabula County","0.3493975904","0.8493179539","0.044070084","52468","0.2683018337","12.225566845","40.193616429","0.0947690961","9.2205826823","20.956831657",97014,138.079549128633,"0.2165872967","0.2039705609","0.0368606593","0.0035974189","0.0502917105","0.4871874162"
"2049","Athens County","0.2666666667","0.8961100569","0.0479541109","48265","0.2172417619","7.7349490783","30.073004812","0.0332235429","2.1865044572","13.28460409",58979,117.104541185274,"0.1501720952","0.157395005","0.0263822717","0.0038827379","0.0206344631","0.4992624493"
"2050","Auglaize County","0.1538461538","0.9353231018","0.030875","71669","0.1669550961","14.737435253","11.638310408","","","12.129095401",45948,114.472771486556,"0.2366588317","0.196461217","0.006681466","0.0027422303","0.0195438322","0.4968442587"
"2051","Belmont County","0.4186046512","0.8893846154","0.0515414613","55573","0.2325808818","13.212045741","33.704417291","0.1571946796","2.9651719376","18.262074636",65509,123.107921900792,"0.18670717","0.2207024989","0.0449098597","0.0023050268","0.0130058465","0.4816437436"
"2052","Brown County","0.2424242424","0.8831899642","0.0450634986","64034","0.2147583718","6.1838669782","50.571612468","0.0725623583","","17.079174869",43680,89.2259875205801,"0.2257326007","0.1923763736","0.0096840659","0.0033195971","0.0130723443","0.5019001832"
"2053","Butler County","0.2978723404","0.8818197088","0.0354843775","74841","0.2239324947","7.9952028783","49.869889631","0.0529533217","4.7834587995","12.792425894",388420,832.583718746202,"0.2308763709","0.1623654807","0.0966222131","0.0032439112","0.0565547603","0.5051155965"
"2054","Carroll County","0.4285714286","0.9347","0.0430568796","62482","0.2426564496","13.862350605","17.390872276","","","16.226463105",26659,67.5574650269601,"0.2059717169","0.2255148355","0.0066769196","0.0036385461","0.0142916088","0.4917288721"
"2055","Champaign County","0.1818181818","0.9218411552","0.0373709997","72784","0.2330324698","12.145016667","32.605711148","0.0872576177","","15.903715891",38709,90.2350422268663,"0.218631326","0.1934433853","0.0201245188","0.0049600868","0.0186003255","0.5013046062"
"2056","Clark County","0.2613636364","0.8104166667","0.0409839989","57264","0.2956518879","10.321971792","50.829512855","0.0851454391","7.5275976573","21.759734256",134831,340.586345832099,"0.2227677611","0.2032470278","0.0890151375","0.0039234301","0.0399611365","0.5094970741"
"2057","Clermont County","0.3253012048","0.931969697","0.0355041609","79492","0.1901433959","7.1073544423","41.057289353","0.0477756286","1.6687595693","15.49755688",210805,465.80548094998,"0.2195251536","0.1850525367","0.0193448922","0.0022769858","0.0236664216","0.5028865539"
"2058","Clinton County","0.3","0.8910585198","0.0437898981","65927","0.2640602133","9.5229025807","51.631147085","0.0609705516","","15.951146817",41964,102.668889210625,"0.2220236393","0.1883757506","0.0212563149","0.004265561","0.0227576018","0.503288533"
"2059","Columbiana County","0.4473684211","0.8964553795","0.046199602","54167","0.2866204743","14.707333926","47.977233817","0.0599078341","2.2267251553","18.397505055",100511,188.959963908197,"0.2005551631","0.2206425167","0.0238381869","0.0027360189","0.0209330322","0.4901155097"
"2060","Coshocton County","0.4333333333","0.9061862245","0.0488072589","50731","0.2378147378","12.562127915","31.00294528","","","17.741194964",36571,64.8524855068732,"0.237565284","0.2013890788","0.0113477892","0.003500041","0.0130978097","0.4992753821"
"2061","Crawford County","0.2272727273","0.9223654709","0.0476647653","55912","0.2815979044","17.004358864","29.698360972","0.0911354582","","16.419718841",41522,103.343700842717,"0.2146813737","0.2153075478","0.0123308126","0.0030104523","0.0199894032","0.5055392322"
"2062","Cuyahoga County","0.4111570248","0.8148494511","0.0488736726","60808","0.3776770349","8.9884079152","43.207226058","0.0730272285","14.856510676","13.721173926",1236041,2703.43912851355,"0.2028872829","0.1962394451","0.2949999231","0.0027062209","0.0686296005","0.5190353718"
"2063","Darke County","0.358974359","0.9374230769","0.0354401629","65643","0.1742901563","15.117157974","29.23691648","0.0661682243","","14.038534651",51529,86.1541750258751,"0.2345281298","0.2062916028","0.0075297405","0.0026781036","0.0189601972","0.4999708902"
"2064","Defiance County","0.2962962963","0.9643776824","0.0394842869","63904","0.2389879241","15.467701342","27.190835811","","","14.193281681",38187,92.8131893613888,"0.2247099798","0.1991777306","0.0174928641","0.0055516275","0.1119752795","0.4966087936"
"2065","Delaware County","0.3","0.9580528566","0.0298622142","121528","0.1237026904","8.1543897798","15.38530874","0.0194323496","0.9734139784","10.662471712",226296,510.65751690436,"0.2447944285","0.1520619012","0.0445566868","0.0023950932","0.0315869481","0.4991515537"
"2066","Erie County","0.2553191489","0.7850798085","0.0486991692","67925","0.3171753441","11.622935927","33.656888219","0.1082728592","3.0597063447","13.995529022",74501,296.476454527701,"0.195299392","0.2362384398","0.0866028644","0.0036375351","0.0493416196","0.5066106495"
"2067","Fairfield County","0.3780487805","0.9345857843","0.0347877945","82447","0.1867597293","9.5614165797","32.403255377","0.0568912164","2.6535708371","13.823676877",162898,322.976271811984,"0.2363503542","0.1664906874","0.0993382362","0.0026089946","0.0268818524","0.4993308696"
"2068","Fayette County","0.3333333333","0.901504298","0.0385231576","56901","0.2556000593","9.6865702622","40.692942681","","","9.7878058824",28839,70.9689352431969,"0.2329831131","0.1834668331","0.0227469746","0.0031901245","0.0247928153","0.5075071951"
